config,question,chunking,retrieval,llm,embedding,answer,generation_time,top_retrieval_scores,avg_retrieval_score,retrieved_chunks,context_overlap,answer_relevance,precision_at_k,recall,mrr
mistral+nomic,What should I do if I encounter a venomous snake?,sentence,dense_nomic,mistral,nomic,"Encountering a venomous snake can be nerve-wracking, but it's important to stay calm and act quickly. Firstly, avoid any close contact with the snake, as guidelines for identifying venomous snakes often require manipulation which could provoke it. If you suspect a bite from a poisonous snake, look out for symptoms such as spontaneous bleeding, pain at the site of the bite, swelling, and breathing difficulty or paralysis within 1.5 to 2 hours.

If a bite does occur, reassure the victim, keep them still, and remove any constricting items like watches or bracelets. Clean the bite area and maintain an airway, especially if bitten near the neck. If possible, administer fluids intravenously to help counteract the venom's effects. Seek immediate medical attention, as rapid treatment is crucial for a positive outcome.",4.279863119125366,"[0.7782178059837886, 0.7771109847137563, 0.7770356706331002]",0.7774548204435484,"['nomic_FM3-05-70_sent_334', 'nomic_FM21-76_sent_78', 'nomic_FM3-05-70_sent_96']",0.6532258064516129,0.9183826446533203,0.7774548204435484,0.7774548204435483,0.7782178059837886
mistral+nomic,How can I build a shelter in cold weather?,page,dense_nomic,mistral,nomic,"To build a shelter in cold weather, you can opt for either a Tree Pit or Snow Trench Shelter. For the Tree Pit Shelter, find a tree with bushy branches and dig out snow around it until desired depth. Pack the top and inside of the hole with snow for support. Cover the pit with evergreen boughs for additional overhead cover.

For the Snow Trench Shelter, if in compacted snow, cut snow blocks as overhead cover or use a poncho/material. Build only one entrance, using a snow block or rucksack as a door. If not in compacted snow, create a Snow Block and Parachute Shelter by making a tripod with stakes and a long ridgepole, anchoring it to a tree, and propping large sticks along both sides for ribbing. Ensure the shelter is wide enough at the entrance for comfort.",4.120425224304199,"[0.814466191516103, 0.8113770546384146, 0.8046031713115228]",0.8101488058220134,"['nomic_FM21-76_page_49', 'nomic_FM3-05-70_page_244', 'nomic_FM21-76_page_48']",0.9389312977099237,0.9117476940155029,0.8101488058220134,0.8101488058220134,0.814466191516103
mistral+nomic,How can I build a shelter in cold weather?,fixed_size,dense_nomic,mistral,nomic,"To build a shelter in cold weather, consider creating an insulated structure like a snow cave or a quinzee. Here's a basic guide for each:

1. Snow Cave (or igloo): Find a deep drift of snow, ideally 3 meters deep. Dig into the snow, making sure to keep the roof arched for strength and to allow melted snow to drain down the sides. Build your sleeping platform higher than the entrance for better insulation. Fill the interior with light, dry debris to add extra insulation.

2. Quinzee: First, pile up a mound of snow that's at least 1.5 meters high and 3 meters wide. Once you have your base, start digging from the top, leaving an entrance on one side. As you dig, add more snow on top to maintain the structure. Inside, fill the space with insulating materials like grass, pine needles, or",4.346106290817261,"[0.8266259178951337, 0.8247311897393199, 0.817233741498324]",0.8228636163775925,"['nomic_FM21-76_fixed_126', 'nomic_FM3-05-70_fixed_417', 'nomic_FM21-76_fixed_369']",0.706766917293233,0.9153362512588501,0.8228636163775925,0.8228636163775925,0.8266259178951337
mistral+nomic,How can I build a shelter in cold weather?,sentence,dense_nomic,mistral,nomic,"To construct a shelter in cold weather, follow these steps:

1. Look for a snowdrift that's at least 3 meters deep. You'll need to dig into it and shape the shelter.

2. Build an arch-shaped roof for strength and to allow melted snow to drain down the sides. Make sure your sleeping platform is higher than the entrance, keeping the heat in and wind out.

3. Separate the sleeping platform from the snow cave's walls or dig a small trench between them. This prevents melting snow from wetting you and your equipment.

4. Keep the shelter no larger than needed to reduce heating space. Remember, it takes time and energy to build, so make it as efficient as possible.

5. Always ventilate an enclosed shelter, especially if you plan on building a fire inside. Block the entrance with a rucksack or snow block for added warmth.",4.349339485168457,"[0.8531947849291881, 0.8292097205670593, 0.8265995217602993]",0.8363346757521822,"['nomic_FM3-05-70_sent_458', 'nomic_FM3-05-70_sent_461', 'nomic_FM21-76_sent_348']",0.8394160583941606,0.9402552843093872,0.8363346757521822,0.8363346757521822,0.8531947849291881
mistral+nomic,What are the best methods to purify water for drinking?,page,dense_nomic,mistral,nomic,"To ensure safe drinking water, there are several effective methods you can use. Firstly, boiling is a reliable way to kill off harmful bacteria and microorganisms. Secondly, creating a homemade filter using materials like sand, charcoal, or cloth within a bamboo, hollow log, or piece of clothing can help clear out impurities. Lastly, adding activated charcoal from your fire can aid in removing any unpleasant odors. Remember, these procedures only make the water more palatable; it's essential to purify all collected water before drinking, especially from sources like lakes, ponds, or streams, particularly near human settlements or in tropical areas.",3.1540305614471436,"[0.7722371253446252, 0.7650746163255671, 0.7527335537860622]",0.7633484318187514,"['nomic_FM21-76_page_61', 'nomic_FM3-05-70_page_100', 'nomic_FM21-76_page_62']",0.6494845360824743,0.8760335445404053,0.7633484318187514,0.7633484318187514,0.7722371253446252
mistral+nomic,What are the best methods to purify water for drinking?,fixed_size,dense_nomic,mistral,nomic,"In survival situations, there are a few effective ways to purify water for drinking. One method is using a makeshift still, which can help convert saltwater into drinkable water by allowing it to evaporate and condense. You'll need at least three stills to meet your daily water intake needs.

Another option is water purification tablets or 2% tincture of iodine, where you add 5 drops for clear water and 10 drops for cloudy or cold water, then let it stand for 30 minutes before drinking. For a stronger solution, use 2 drops of 10% (military strength) iodine.

Lastly, rainwater collected in clean containers or plants is usually safe for consumption without any additional purification. However, it's still recommended to boil the water if possible to ensure its safety. Always remember to follow these guidelines and use caution when sourcing",4.335468292236328,"[0.7870501889020778, 0.7773753386241945, 0.7613951624844957]",0.7752735633369227,"['nomic_FM21-76_fixed_143', 'nomic_FM3-05-70_fixed_164', 'nomic_FM3-05-70_fixed_163']",0.7014925373134329,0.9239228367805481,0.7752735633369227,0.7752735633369227,0.7870501889020778
mistral+nomic,What are the best methods to purify water for drinking?,sentence,dense_nomic,mistral,nomic,"When it comes to purifying water for drinking in various natural settings, there are several effective methods you can utilize. Here are three of them:

1. Boiling: This method is straightforward and highly effective. Simply bring the water to a rolling boil for at least one minute, then let it cool before consuming.

2. Chemical Treatment: In cases where boiling isn't an option or you need to treat larger amounts of water, chemical purification can be beneficial. You can use iodine tablets (5 tablets per liter) or tincture of iodine (5 drops of a 2% solution per liter). Alternatively, potassium permanganate, such as Condy's Crystals, can also be used. Add three small crystals to one liter of water and wait for the water to turn bright pink before letting it settle for 30 minutes before drinking.

3. Fil",4.466717481613159,"[0.800682190968428, 0.778748604811071, 0.7597289640487168]",0.7797199199427386,"['nomic_FM3-05-70_sent_173', 'nomic_FM21-76_sent_132', 'nomic_FM3-05-70_sent_175']",0.6076923076923076,0.8745825886726379,0.7797199199427386,0.7797199199427386,0.800682190968428
mistral+nomic,How do I start a fire without matches?,page,dense_nomic,mistral,nomic,"To start a fire without matches, you can use a convex lens (from binoculars, camera, telescopic sights, or magnifying glasses) on bright sunny days. Angle the lens to concentrate the sun's rays onto dry tinder, creating enough heat to ignite it.

Alternatively, charred cloth can be used to hold a spark for long periods, allowing you to start a fire even without matches. Make sure the tinder is absolutely dry for best results. Always light your fire from the upwind side and arrange the tinder, kindling, and fuel properly to ensure it burns as long as needed.",3.149169921875,"[0.7187962368217883, 0.7018856105302529, 0.6850924349096819]",0.7019247607539075,"['nomic_FM21-76_page_68', 'nomic_FM3-05-70_page_111', 'nomic_FM21-76_page_66']",0.8817204301075269,0.9107378721237183,0.7019247607539075,0.7019247607539078,0.7187962368217883
mistral+nomic,How do I start a fire without matches?,fixed_size,dense_nomic,mistral,nomic,"In situations where you don't have matches, there are still ways to start a fire. One method is using a primitive igniter like a flint and steel. Strike the flint with the steel to create sparks which can ignite tinder. Another option is the sun's rays - focus sunlight through a lens (such as binoculars or a magnifying glass) onto dry tinder to start a fire on bright, sunny days. Lastly, you can create friction by using a fireboard and hand drill, which requires more effort but can work in various weather conditions. Always ensure your tinder is dry for easy ignition.",3.167255401611328,"[0.7160842425766772, 0.7018545819719163, 0.6864669410095542]",0.7014685885193827,"['nomic_FM21-76_fixed_154', 'nomic_FM3-05-70_fixed_180', 'nomic_FM3-05-70_fixed_179']",0.5319148936170213,0.9285402297973633,0.7014685885193827,0.7014685885193827,0.7160842425766772
mistral+nomic,How do I start a fire without matches?,sentence,dense_nomic,mistral,nomic,"If you find yourself in a situation where you don't have matches, there are several primitive methods to start a fire. One effective way is by using a fireboard and hand drill. Here's a simplified guide:

1. Find a hard, dry, flat piece of wood (fireboard) and a straight, smooth stick (drill). Carve a small cup-like depression on one end of the fireboard.

2. Place your foot on the fireboard to keep it stable. Loop a bowstring over the drill and position it in the precut depression on the fireboard.

3. Hold the drill with one hand, place a small piece of dry, fluffy tinder (like fine wood shavings or dried grass) in the cup on the fireboard.

4. Start rotating the drill by pulling and pushing the bowstring. As you gain momentum, apply more downward pressure and",4.470041751861572,"[0.7177149850162203, 0.7090828289550246, 0.688786302769784]",0.705194705580343,"['nomic_FM21-76_sent_143', 'nomic_FM3-05-70_sent_195', 'nomic_FM21-76_sent_149']",0.5714285714285714,0.8608132004737854,0.705194705580343,0.705194705580343,0.7177149850162203
